EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
-0.574,1.154,-3.298,-9.835,-13.560,-4.034,-7.089,-4.590,0.000
-1.266,0.982,-3.577,-10.155,-12.627,-3.930,-8.001,-1.814,0.000
-2.234,-1.404,-4.277,-10.855,-11.352,-3.737,-7.484,1.280,0.000
-3.088,-5.430,-5.057,-11.451,-10.068,-3.864,-5.598,3.298,0.000
-3.547,-9.956,-5.646,-11.800,-9.078,-4.392,-2.911,3.500,0.000
-3.596,-13.483,-5.991,-12.422,-8.628,-4.971,-0.484,2.124,0.000
-3.389,-14.707,-6.181,-14.055,-8.837,-5.080,0.633,0.006,0.000
-3.042,-13.354,-6.259,-16.729,-9.504,-4.450,0.192,-1.945,0.000
-2.517,-10.427,-6.114,-19.313,-10.041,-3.246,-0.962,-3.012,0.000
-1.677,-7.473,-5.550,-20.186,-9.768,-1.897,-1.530,-2.823,0.000
-0.451,-5.560,-4.479,-18.464,-8.426,-0.839,-0.812,-1.572,0.000
1.082,-4.828,-3.006,-14.528,-6.371,-0.385,0.841,-0.027,0.000
2.784,-4.765,-1.325,-9.497,-4.241,-0.632,2.545,0.956,0.000
4.630,-4.656,0.472,-4.346,-2.409,-1.283,3.849,1.197,0.000
6.801,-3.862,2.494,0.548,-0.721,-1.607,5.208,1.499,0.000
9.577,-1.979,4.954,5.305,1.258,-0.850,7.504,3.044,0.000
13.086,0.985,7.948,10.171,3.758,1.065,11.024,6.341,0.000
17.182,4.600,11.340,15.230,6.543,3.252,14.945,10.745,0.000
21.514,8.277,14.827,20.261,9.088,4.451,17.880,14.965,0.000
25.566,11.561,18.017,24.519,10.916,4.027,18.888,17.909,0.000
28.669,14.212,20.450,26.666,11.766,2.406,17.950,19.072,0.000
30.241,16.118,21.760,25.473,11.650,0.651,15.752,18.532,0.000
30.202,17.105,21.943,21.155,10.978,-0.245,13.344,16.914,0.000
29.111,16.814,21.430,15.898,10.560,0.293,11.907,15.288,0.000
27.798,14.917,20.804,12.615,11.180,2.321,12.287,14.683,0.000
26.850,11.622,20.368,12.938,12.868,5.208,14.249,15.382,0.000
26.384,7.921,19.963,16.367,14.611,7.635,16.235,16.687,0.000
26.163,5.136,19.192,21.084,15.020,8.262,16.296,17.471,0.000
25.808,4.238,17.858,25.205,13.446,6.770,13.562,17.038,0.000
24.921,5.572,16.168,27.422,10.477,4.260,8.863,15.501,0.000
23.239,8.925,14.572,27.175,7.419,2.496,4.020,13.535,0.000
20.868,13.510,13.452,24.748,5.501,2.724,0.799,11.971,0.000
18.346,18.007,12.977,21.141,5.476,5.152,0.413,11.583,0.000
16.356,21.075,13.099,17.522,7.499,9.165,3.273,12.806,0.000
15.284,22.058,13.556,14.631,10.887,13.598,8.502,15.267,0.000
15.058,21.201,13.909,12.602,14.110,16.929,13.844,17.646,0.000
15.301,19.238,13.722,11.219,15.522,17.844,16.780,18.392,0.000
15.542,16.822,12.811,10.307,14.466,16.077,16.194,16.896,0.000
15.326,14.247,11.325,9.944,11.679,12.666,13.002,13.949,0.000
14.325,11.489,9.572,10.317,8.596,9.205,9.189,11.046,0.000
12.488,8.413,7.775,11.350,6.308,6.790,6.365,9.275,0.000
10.072,4.920,5.961,12.511,5.083,5.570,5.079,8.798,0.000
7.503,1.076,4.072,13.092,4.598,5.082,5.060,9.117,0.000
5.270,-2.657,2.209,12.710,4.419,4.868,5.748,9.587,0.000
3.898,-5.325,0.767,11.525,4.304,4.828,6.682,9.730,0.000
3.810,-5.907,0.246,10.005,4.235,5.134,7.634,9.312,0.000
5.054,-4.066,0.860,8.545,4.304,5.893,8.597,8.325,0.000
7.222,-0.433,2.377,7.274,4.606,6.947,9.701,6.890,0.000
9.657,3.798,4.283,6.156,5.155,7.937,11.020,5.169,0.000
11.690,7.390,6.000,5.256,5.784,8.459,12.314,3.333,0.000
12.726,9.282,6.996,4.916,6.128,8.153,12.919,1.588,0.000
12.417,8.831,6.941,5.575,5.831,6.841,12.151,0.166,0.000
11.016,6.257,5.982,7.381,4.924,4.791,10.028,-0.673,0.000
9.483,2.745,4.812,10.002,3.964,2.793,7.579,-0.631,0.000
8.955,-0.200,4.267,12.799,3.660,1.751,6.203,0.458,0.000
9.897,-1.639,4.678,15.055,4.208,2.005,6.595,2.249,0.000
11.740,-1.542,5.605,16.067,5.011,3.076,8.278,3.726,0.000
13.352,-0.458,6.205,15.309,5.116,4.100,10.105,3.720,0.000
13.756,0.985,5.818,12.712,3.991,4.533,11.070,1.798,0.000
12.461,2.351,4.249,8.735,1.878,4.481,10.719,-1.366,0.000
9.504,3.417,1.710,4.136,-0.484,4.409,9.106,-4.545,0.000
5.538,4.048,-1.237,-0.180,-2.329,4.584,6.683,-6.804,0.000
1.807,4.072,-3.750,-3.207,-3.105,4.770,4.170,-7.897,0.000
-0.414,3.302,-5.044,-4.136,-2.589,4.459,2.253,-8.099,0.000
-0.673,1.715,-4.888,-2.930,-1.052,3.368,1.258,-7.870,0.000
0.362,-0.471,-3.772,-0.518,0.717,1.684,1.060,-7.629,0.000
1.457,-2.894,-2.560,1.697,1.780,-0.134,1.246,-7.653,0.000
1.620,-5.178,-2.027,2.499,1.508,-1.748,1.270,-8.036,0.000
0.471,-6.983,-2.666,1.126,-0.260,-3.142,0.521,-8.734,0.000
-1.842,-8.087,-4.616,-2.585,-3.283,-4.485,-1.456,-9.639,0.000
-4.775,-8.519,-7.507,-7.782,-6.912,-5.818,-4.553,-10.607,0.000
-7.520,-8.589,-10.438,-12.495,-10.092,-6.867,-7.937,-11.455,0.000
-9.354,-8.720,-12.415,-14.587,-11.782,-7.193,-10.503,-11.991,0.000
-10.119,-9.251,-13.011,-13.296,-11.608,-6.532,-11.540,-12.058,0.000
-10.362,-10.348,-12.604,-9.820,-10.084,-4.951,-11.000,-11.543,0.000
-10.859,-11.978,-11.954,-6.292,-8.160,-2.756,-9.290,-10.407,0.000
-11.828,-13.798,-11.535,-4.171,-6.560,-0.376,-7.002,-8.791,0.000
-12.587,-15.115,-11.208,-3.505,-5.486,1.705,-4.737,-7.053,0.000
-12.080,-15.226,-10.490,-3.422,-4.746,3.058,-2.951,-5.601,0.000
-9.875,-14.019,-9.095,-3.080,-4.056,3.418,-1.799,-4.639,0.000
-6.610,-12.195,-7.214,-2.211,-3.222,2.678,-1.132,-4.070,0.000
-3.471,-10.760,-5.324,-1.018,-2.197,0.875,-0.688,-3.623,0.000
-1.278,-10.174,-3.791,0.202,-1.093,-1.714,-0.336,-3.048,0.000
-0.050,-9.972,-2.669,1.325,-0.142,-4.533,-0.182,-2.212,0.000
0.745,-9.244,-1.784,2.436,0.437,-6.908,-0.412,-1.106,0.000
1.678,-7.520,-0.926,3.717,0.648,-8.248,-0.982,0.138,0.000
3.064,-5.198,0.018,5.359,0.789,-8.096,-1.460,1.273,0.000
4.910,-3.140,1.062,7.447,1.297,-6.196,-1.241,2.087,0.000
6.918,-1.910,2.159,9.810,2.509,-2.721,0.068,2.662,0.000
8.541,-1.390,3.258,11.967,4.566,1.671,2.491,3.475,0.000
9.255,-1.012,4.317,13.363,7.398,6.102,5.767,5.094,0.000
8.955,-0.227,5.294,13.711,10.621,9.771,9.427,7.628,0.000
8.074,1.217,6.114,13.110,13.488,12.025,12.838,10.476,0.000
7.237,3.184,6.623,11.858,15.134,12.418,15.335,12.620,0.000
6.716,5.018,6.494,10.182,14.903,10.836,16.327,13.063,0.000
6.187,5.510,5.172,8.106,12.452,7.494,15.279,11.003,0.000
5.067,3.495,2.181,5.568,7.837,2.871,11.884,6.110,0.000
3.148,-1.127,-2.245,2.741,1.887,-2.142,6.562,-0.844,0.000
0.893,-6.985,-6.893,0.193,-3.651,-6.154,0.657,-7.754,0.000
-0.936,-12.062,-10.230,-1.391,-6.908,-7.822,-4.204,-12.200,0.000
-1.969,-14.923,-11.498,-1.749,-7.185,-6.835,-7.092,-13.045,0.000
-2.551,-15.226,-11.159,-1.264,-5.458,-4.290,-8.162,-11.061,0.000
-3.387,-13.461,-10.358,-0.683,-3.559,-1.967,-8.224,-8.077,0.000
-4.858,-10.572,-10.054,-0.664,-2.918,-1.271,-8.079,-5.718,0.000
-6.675,-7.688,-10.575,-1.556,-3.984,-2.758,-8.163,-4.785,0.000
-8.139,-5.743,-11.689,-3.355,-6.350,-6.170,-8.513,-5.297,0.000
-8.641,-5.033,-12.790,-5.579,-8.988,-10.404,-8.819,-6.681,0.000
-7.914,-5.129,-13.058,-7.269,-10.456,-13.587,-8.528,-7.991,0.000
-6.058,-5.298,-11.825,-7.448,-9.548,-13.925,-7.178,-8.384,0.000
-3.611,-5.087,-9.143,-5.879,-6.314,-11.042,-4.935,-7.732,0.000
-1.517,-4.586,-5.966,-3.342,-2.411,-6.469,-2.796,-6.820,0.000
-0.668,-4.181,-3.537,-1.073,-0.040,-2.533,-1.994,-6.751,0.000
-1.162,-4.118,-2.456,0.114,-0.250,-0.637,-2.990,-8.002,0.000
-2.038,-4.264,-2.286,0.204,-2.228,-0.510,-5.052,-10.018,0.000
-1.963,-4.229,-2.061,-0.305,-4.143,-0.855,-6.803,-11.689,0.000
-0.395,-3.603,-1.158,-0.922,-4.551,-0.489,-7.072,-12.140,0.000
1.909,-2.088,0.281,-1.455,-3.083,1.040,-5.294,-11.110,0.000
3.530,0.394,1.629,-1.954,-0.227,3.489,-1.545,-8.839,0.000
3.491,3.479,2.342,-2.470,3.110,6.107,3.353,-5.885,0.000
1.774,6.286,2.263,-2.894,5.916,7.815,7.852,-2.974,0.000
-0.926,7.799,1.580,-2.998,7.434,7.699,10.359,-0.748,0.000
-3.636,7.452,0.703,-2.594,7.591,5.719,10.245,0.531,0.000
-5.363,5.349,0.156,-1.625,7.071,2.940,8.189,1.033,0.000
-5.421,2.061,0.351,-0.173,6.805,0.824,5.537,1.133,0.000
-3.889,-1.554,1.264,1.497,7.225,0.154,3.360,1.121,0.000
-1.713,-4.441,2.342,2.938,7.965,0.595,2.028,1.064,0.000
-0.113,-5.667,2.875,3.723,8.285,1.230,1.386,0.906,0.000
0.282,-4.892,2.589,3.774,7.833,1.492,1.153,0.679,0.000
-0.211,-2.493,1.892,3.467,7.006,1.634,1.183,0.621,0.000
-0.767,0.720,1.496,3.333,6.565,2.340,1.471,0.999,0.000
-0.757,3.806,1.769,3.535,6.906,3.904,1.983,1.734,0.000
-0.096,5.806,2.428,3.645,7.700,5.797,2.529,2.221,0.000
0.933,6.037,2.861,2.984,8.210,7.057,2.780,1.660,0.000
2.059,4.599,2.729,1.275,7.894,7.053,2.324,-0.336,0.000
3.247,2.539,2.277,-1.060,6.710,5.855,0.699,-3.475,0.000
4.623,1.236,2.079,-3.216,5.000,4.040,-2.377,-7.018,0.000
6.227,1.481,2.559,-4.563,3.273,2.350,-6.510,-10.075,0.000
7.849,3.093,3.735,-4.901,2.061,1.487,-10.426,-11.752,0.000
9.105,5.256,5.266,-4.397,1.725,1.889,-12.615,-11.409,0.000
9.576,7.022,6.532,-3.453,2.195,3.403,-12.385,-9.105,0.000
8.876,7.568,6.695,-2.602,2.898,5.211,-10.284,-5.729,0.000
6.779,6.423,5.032,-2.341,3.085,6.268,-7.587,-2.523,0.000
3.503,3.817,1.508,-2.962,2.284,5.923,-5.551,-0.477,0.000
-0.194,0.753,-3.024,-4.518,0.490,4.163,-5.050,-0.095,0.000
-3.357,-1.520,-7.288,-6.844,-1.943,1.436,-6.414,-1.406,0.000
-5.299,-2.247,-10.211,-9.440,-4.374,-1.514,-9.174,-3.883,0.000
-5.771,-1.455,-11.167,-11.416,-5.934,-3.755,-12.044,-6.473,0.000
-4.925,0.283,-10.045,-11.897,-5.884,-4.493,-13.615,-8.092,0.000
-3.361,2.138,-7.481,-10.745,-4.246,-3.589,-13.401,-8.349,0.000
-2.117,3.170,-4.882,-8.835,-2.033,-1.728,-12.239,-7.814,0.000
-2.218,2.630,-3.757,-7.410,-0.635,0.055,-11.588,-7.514,0.000
-3.968,0.389,-4.690,-7.004,-0.869,1.055,-12.400,-8.149,0.000
-6.687,-2.932,-6.947,-6.966,-2.564,1.180,-14.600,-9.719,0.000
-9.199,-6.327,-9.121,-6.098,-4.908,0.766,-17.393,-11.706,0.000
-10.560,-8.823,-10.121,-3.863,-6.950,0.241,-19.777,-13.371,0.000
-10.367,-9.645,-9.635,-0.972,-7.885,-0.074,-20.835,-13.930,0.000
-8.723,-8.437,-7.994,1.143,-7.273,-0.068,-20.007,-12.832,0.000
-6.202,-5.738,-5.944,1.268,-5.386,0.050,-17.500,-10.214,0.000
-3.772,-3.138,-4.465,-1.122,-3.277,-0.249,-14.372,-7.034,0.000
-2.376,-2.441,-4.360,-5.793,-2.193,-1.498,-11.950,-4.538,0.000
-2.347,-4.310,-5.678,-11.538,-2.692,-3.670,-10.993,-3.478,0.000
-3.213,-7.712,-7.525,-16.164,-4.296,-5.958,-11.383,-3.804,0.000
-4.120,-10.757,-8.658,-17.498,-5.964,-7.268,-12.471,-4.931,0.000
-4.470,-12.027,-8.389,-15.017,-6.821,-7.047,-13.624,-6.117,0.000
-4.203,-11.173,-6.953,-10.441,-6.489,-5.625,-14.503,-6.672,0.000
-3.628,-8.674,-5.101,-6.438,-5.002,-3.820,-15.061,-6.131,0.000
-3.105,-5.375,-3.411,-4.601,-2.600,-2.287,-15.439,-4.485,0.000
-2.862,-2.179,-1.938,-4.542,0.438,-1.185,-15.859,-2.214,0.000
-2.947,0.254,-0.369,-4.692,3.895,-0.286,-16.470,0.062,0.000
-3.216,1.792,1.596,-3.724,7.596,0.749,-17.149,2.041,0.000
-3.368,2.853,4.013,-1.311,11.344,2.191,-17.431,3.930,0.000
-3.088,4.007,6.670,2.022,14.839,4.077,-16.800,6.144,0.000
-2.256,5.386,9.079,5.297,17.481,5.978,-15.186,8.747,0.000
-1.013,6.427,10.485,7.377,18.255,6.905,-13.196,11.166,0.000
0.352,6.286,10.184,7.416,16.172,5.789,-11.776,12.511,0.000
1.544,4.576,8.052,5.476,11.168,2.280,-11.714,12.147,0.000
2.316,1.695,4.731,2.702,4.452,-2.933,-13.429,9.952,0.000
2.509,-1.518,1.218,0.609,-2.153,-8.565,-16.881,6.256,0.000
2.114,-4.326,-1.695,0.068,-7.135,-13.310,-21.307,1.846,0.000
1.276,-6.351,-3.657,0.896,-9.671,-16.067,-25.136,-2.068,0.000
0.208,-7.528,-4.685,2.246,-9.611,-16.160,-26.677,-4.326,0.000
-0.884,-7.947,-5.036,3.222,-7.501,-13.704,-25.220,-4.542,0.000
-1.831,-7.714,-5.083,3.181,-4.491,-9.670,-21.443,-3.353,0.000
-2.510,-6.915,-5.169,1.822,-1.866,-5.397,-16.828,-1.933,0.000
-2.862,-5.700,-5.446,-0.750,-0.525,-2.042,-12.877,-1.330,0.000
-2.875,-4.347,-5.841,-4.064,-0.840,-0.384,-10.758,-2.170,0.000
-2.560,-3.131,-6.141,-7.500,-2.706,-0.753,-11.077,-4.560,0.000
-1.947,-2.077,-6.090,-10.443,-5.484,-2.811,-13.521,-7.882,0.000
-1.082,-0.855,-5.433,-12.303,-8.002,-5.528,-16.814,-10.761,0.000
-0.056,0.952,-4.024,-12.635,-9.074,-7.686,-19.404,-11.749,0.000
0.904,3.326,-2.077,-11.398,-8.313,-8.573,-20.397,-10.421,0.000
1.377,5.566,-0.261,-9.041,-6.436,-8.231,-19.908,-7.784,0.000
0.949,6.698,0.645,-6.288,-4.657,-7.148,-18.660,-5.486,0.000
-0.411,6.205,0.340,-3.940,-3.747,-5.785,-17.387,-4.565,0.000
-2.192,4.336,-0.766,-2.808,-3.597,-4.321,-16.521,-4.875,0.000
-3.650,1.820,-1.883,-3.460,-3.527,-2.695,-16.142,-5.491,0.000
-4.268,-0.587,-2.358,-5.727,-2.844,-0.791,-16.007,-5.432,0.000
-3.964,-2.332,-1.920,-8.532,-1.158,1.432,-15.619,-4.052,0.000
-2.985,-3.128,-0.655,-10.460,1.521,3.843,-14.498,-1.179,0.000
-1.756,-2.982,1.026,-10.609,4.619,5.978,-12.579,2.721,0.000
-0.785,-2.135,2.453,-8.928,6.986,6.969,-10.361,6.544,0.000
-0.497,-0.913,2.970,-5.971,7.421,5.958,-8.625,9.068,0.000
-1.025,0.358,2.316,-2.585,5.506,2.852,-8.037,9.657,0.000
-2.160,1.371,0.745,0.268,1.904,-1.369,-8.988,8.505,0.000
-3.519,1.837,-1.212,1.797,-2.162,-5.244,-11.548,6.293,0.000
-4.724,1.500,-3.058,1.731,-5.633,-7.700,-15.299,3.750,0.000
-5.485,0.107,-4.463,0.387,-7.940,-8.419,-19.294,1.432,0.000
-5.646,-2.471,-5.303,-1.613,-9.018,-7.707,-22.487,-0.353,0.000
-5.283,-5.923,-5.693,-3.656,-9.307,-6.319,-24.338,-1.591,0.000
-4.725,-9.364,-5.971,-5.266,-9.677,-5.305,-25.027,-2.513,0.000
-4.392,-11.755,-6.541,-6.187,-11.017,-5.632,-25.135,-3.405,0.000
-4.593,-12.593,-7.677,-6.493,-13.652,-7.659,-25.149,-4.359,0.000
-5.447,-12.182,-9.453,-6.599,-17.125,-10.978,-25.214,-5.180,0.000
-6.893,-11.293,-11.759,-7.018,-20.562,-14.749,-25.207,-5.558,0.000
-8.653,-10.674,-14.255,-7.999,-23.169,-18.069,-24.938,-5.396,0.000
-10.221,-10.792,-16.336,-9.383,-24.431,-20.116,-24.274,-4.938,0.000
-11.039,-11.714,-17.336,-10.729,-24.103,-20.294,-23.146,-4.545,0.000
-10.748,-12.910,-16.792,-11.463,-22.173,-18.485,-21.474,-4.248,0.000
-9.269,-13.215,-14.543,-10.957,-18.783,-15.074,-19.117,-3.552,0.000
-6.796,-11.488,-10.759,-8.787,-14.234,-10.741,-15.959,-1.807,0.000
-3.935,-7.750,-6.198,-5.255,-9.270,-6.310,-12.194,1.045,0.000
-1.755,-3.643,-2.311,-1.589,-5.238,-2.724,-8.466,4.119,0.000
-1.313,-1.396,-0.599,0.698,-3.523,-0.774,-5.604,6.112,0.000
-2.832,-2.094,-1.541,0.821,-4.538,-0.654,-4.199,6.204,0.000
-5.389,-4.927,-4.178,-0.877,-7.319,-1.826,-4.448,4.451,0.000
-7.519,-8.056,-6.855,-3.364,-10.240,-3.402,-6.215,1.519,0.000
-8.161,-10.053,-8.334,-5.590,-12.075,-4.639,-9.039,-1.724,0.000
-7.057,-10.610,-8.307,-6.819,-12.485,-5.161,-12.183,-4.440,0.000
-4.586,-10.276,-7.185,-6.757,-11.832,-4.933,-14.927,-6.056,0.000
-1.494,-9.872,-5.710,-5.705,-10.829,-4.212,-16.978,-6.542,0.000
1.283,-10.108,-4.703,-4.538,-10.296,-3.480,-18.589,-6.451,0.000
2.900,-11.380,-4.816,-4.241,-10.876,-3.254,-20.251,-6.530,0.000
2.903,-13.618,-6.298,-5.251,-12.696,-3.877,-22.191,-7.197,0.000
1.266,-16.322,-8.975,-7.220,-15.306,-5.462,-24.129,-8.319,0.000
-1.757,-18.912,-12.463,-9.392,-18.026,-7.953,-25.521,-9.461,0.000
-5.690,-21.188,-16.331,-11.175,-20.397,-11.115,-26.013,-10.281,0.000
-9.857,-23.483,-20.156,-12.406,-22.346,-14.545,-25.656,-10.725,0.000
-13.555,-26.264,-23.527,-13.206,-23.994,-17.753,-24.746,-10.934,0.000
-16.216,-29.394,-25.962,-13.681,-25.257,-20.203,-23.549,-11.036,0.000
-17.430,-31.770,-26.828,-13.728,-25.638,-21.290,-22.141,-11.019,0.000
-17.019,-31.993,-25.608,-13.145,-24.538,-20.558,-20.477,-10.796,0.000
-15.295,-29.595,-22.519,-11.944,-21.953,-18.182,-18.594,-10.392,0.000
-13.137,-25.574,-18.760,-10.515,-18.782,-15.144,-16.748,-10.049,0.000
-11.567,-21.654,-15.860,-9.410,-16.284,-12.703,-15.285,-10.088,0.000
-11.103,-19.095,-14.645,-8.968,-15.174,-11.559,-14.390,-10.637,0.000
-11.507,-18.138,-14.804,-9.133,-15.217,-11.515,-13.971,-11.493,0.000
-12.118,-18.252,-15.359,-9.586,-15.604,-11.832,-13.719,-12.259,0.000
-12.366,-18.609,-15.424,-9.948,-15.577,-11.820,-13.198,-12.544,0.000
-12.022,-18.379,-14.585,-9.893,-14.757,-11.127,-11.887,-12.059,0.000
-11.124,-16.956,-12.830,-9.210,-13.095,-9.707,-9.396,-10.639,0.000
-9.770,-14.147,-10.312,-7.864,-10.691,-7.645,-5.847,-8.296,0.000
-7.965,-10.158,-7.159,-5.972,-7.628,-5.017,-2.021,-5.201,0.000
-5.623,-5.340,-3.389,-3.699,-3.919,-1.834,1.108,-1.579,0.000
-2.669,0.065,1.044,-1.151,0.444,1.896,3.103,2.353,0.000
0.892,6.010,6.194,1.661,5.415,6.116,4.355,6.392,0.000
4.915,12.447,11.975,4.708,10.797,10.651,5.634,10.308,0.000
8.975,18.853,17.832,7.694,15.977,15.048,7.283,13.697,0.000
12.298,23.968,22.580,9.914,19.792,18.483,8.831,15.882,0.000
14.116,26.423,24.970,10.606,21.098,20.161,9.432,16.213,0.000
14.304,25.893,24.690,9.592,19.812,20.043,8.741,14.676,0.000
13.622,23.577,22.762,7.549,17.337,19.126,7.346,12.137,0.000
13.204,21.398,20.839,5.591,15.708,18.813,6.345,9.874,0.000
13.745,20.763,20.146,4.660,16.274,19.887,6.619,8.875,0.000
15.137,22.002,20.993,5.243,19.111,22.059,8.464,9.555,0.000
16.725,24.565,22.947,7.338,23.348,24.384,11.645,11.784,0.000
17.722,27.340,25.107,10.323,27.610,25.939,15.450,14.888,0.000
17.429,28.882,26.301,12.958,30.292,26.174,18.782,17.704,0.000
15.461,27.996,25.557,13.942,30.140,24.980,20.622,19.105,0.000
12.116,24.642,22.802,12.768,27.150,22.753,20.712,18.789,0.000
8.467,20.211,19.082,10.021,22.834,20.347,19.775,17.555,0.000
5.770,16.627,15.874,6.846,19.258,18.638,18.960,16.647,0.000
4.562,14.970,14.063,4.158,17.617,17.930,18.998,16.715,0.000
4.301,14.913,13.529,2.299,17.647,17.735,19.833,17.334,0.000
3.918,15.293,13.542,1.189,18.191,17.187,20.837,17.464,0.000
2.724,15.086,13.440,0.694,18.129,15.674,21.168,16.260,0.000
0.833,13.889,12.989,0.865,16.867,13.134,19.965,13.476,0.000
-1.148,11.838,12.292,1.862,14.380,9.942,16.698,9.446,0.000
-2.726,9.318,11.492,3.631,11.206,6.768,11.801,5.064,0.000
-3.846,6.756,10.578,5.724,8.347,4.489,6.901,1.729,0.000
-4.787,4.496,9.406,7.465,6.794,3.874,3.991,0.762,0.000
-5.875,2.790,7.855,8.232,6.869,5.102,4.160,2.491,0.000
-7.299,1.868,5.922,7.567,7.999,7.619,7.085,5.940,0.000
-9.042,1.899,3.739,5.280,9.195,10.502,11.515,9.494,0.000
-10.808,2.841,1.598,1.691,9.748,12.936,15.882,11.825,0.000
-12.020,4.365,-0.047,-2.299,9.533,14.399,18.627,12.293,0.000
-12.073,6.033,-0.751,-5.612,8.859,14.702,18.642,10.889,0.000
-10.733,7.547,-0.370,-7.534,8.184,14.047,15.974,8.180,0.000
-8.285,8.850,0.847,-7.905,7.940,12.992,11.987,5.187,0.000
-5.337,9.996,2.398,-6.988,8.345,12.119,8.507,2.913,0.000
-2.634,10.867,3.676,-5.359,9.124,11.558,6.575,1.704,0.000
-0.989,11.008,4.012,-3.821,9.423,10.810,5.956,1.037,0.000
-1.072,9.848,2.883,-3.119,8.273,9.160,5.693,0.003,0.000
-3.046,7.148,0.269,-3.553,5.383,6.425,5.062,-1.940,0.000
-6.473,3.194,-3.221,-4.861,1.441,3.285,4.062,-4.620,0.000
-10.602,-1.430,-6.720,-6.498,-2.431,0.746,3.183,-7.462,0.000
-14.683,-6.150,-9.607,-8.014,-5.568,-0.838,2.852,-10.038,0.000
-18.090,-10.547,-11.708,-9.219,-8.155,-2.207,3.118,-12.343,0.000
-20.383,-14.330,-13.148,-10.137,-10.846,-4.550,3.686,-14.662,0.000
-21.384,-17.192,-14.080,-10.881,-14.004,-8.278,4.047,-17.232,0.000
-21.132,-18.658,-14.509,-11.553,-17.295,-12.426,3.582,-20.035,0.000
-19.780,-18.205,-14.287,-12.160,-19.926,-15.350,1.866,-22.798,0.000
-17.541,-15.579,-13.214,-12.496,-21.114,-15.982,-0.827,-25.007,0.000
-14.685,-10.923,-11.103,-12.110,-20.329,-14.425,-3.341,-25.927,0.000
-11.538,-4.800,-7.963,-10.623,-17.528,-11.672,-4.339,-24.998,0.000
-8.610,1.545,-4.437,-8.358,-13.663,-9.180,-3.473,-22.567,0.000
-6.683,6.044,-1.987,-6.599,-10.856,-8.596,-1.880,-20.179,0.000
-6.502,6.670,-2.181,-6.844,-11.339,-11.093,-1.361,-19.720,0.000
-8.187,2.976,-5.423,-9.440,-15.656,-16.250,-2.989,-21.968,0.000
-11.002,-3.321,-10.441,-13.012,-21.944,-21.655,-6.481,-25.982,0.000
-13.822,-9.510,-15.176,-15.482,-27.241,-24.288,-10.654,-29.893,0.000
-15.827,-13.614,-18.164,-15.813,-29.546,-22.690,-14.169,-32.134,0.000
-16.793,-15.157,-19.144,-14.803,-28.727,-17.858,-15.913,-32.016,0.000
-16.945,-14.780,-18.723,-14.213,-25.947,-12.186,-15.262,-29.645,0.000
-16.684,-13.585,-17.763,-15.168,-22.691,-7.848,-12.421,-25.744,0.000
-16.404,-12.683,-16.992,-17.364,-20.177,-6.017,-8.449,-21.454,0.000
-16.365,-12.798,-16.791,-19.539,-19.031,-6.811,-4.659,-17.834,0.000
-16.593,-13.803,-17.021,-20.411,-18.971,-9.309,-1.839,-15.271,0.000
-16.876,-14.635,-17.042,-19.182,-18.820,-11.737,0.031,-13.315,0.000
-16.933,-13.986,-16.127,-15.714,-17.207,-12.280,1.460,-11.125,0.000
-16.637,-11.365,-14.086,-10.766,-13.606,-10.171,2.943,-8.150,0.000
-16.106,-7.529,-11.513,-5.987,-8.736,-6.063,4.679,-4.440,0.000
-15.580,-3.871,-9.361,-3.173,-3.993,-1.416,6.548,-0.520,0.000
-15.241,-1.462,-8.288,-3.218,-0.647,2.286,8.113,2.763,0.000
-15.125,-0.629,-8.377,-5.755,0.516,3.863,8.657,4.329,0.000
-15.177,-1.119,-9.301,-9.654,-0.732,2.627,7.532,3.302,0.000
-15.344,-2.433,-10.587,-13.630,-3.896,-1.321,4.784,-0.190,0.000
-15.644,-4.052,-11.779,-16.526,-7.770,-7.062,1.385,-4.731,0.000
-16.122,-5.600,-12.539,-17.559,-10.948,-13.279,-1.304,-8.395,0.000
-16.755,-6.929,-12.711,-16.629,-12.452,-18.594,-2.363,-9.920,0.000
-17.393,-8.093,-12.301,-14.352,-11.933,-21.658,-1.643,-9.173,0.000
-17.829,-9.196,-11.403,-11.634,-9.571,-21.534,0.434,-6.803,0.000
-17.930,-10.179,-10.183,-9.172,-6.098,-18.491,3.143,-3.708,0.000
-17.690,-10.724,-8.871,-7.255,-2.749,-14.261,5.635,-0.721,0.000
-17.192,-10.453,-7.699,-5.865,-0.757,-11.042,7.208,1.583,0.000
-16.559,-9.301,-6.801,-4.874,-0.584,-9.952,7.622,3.031,0.000
-15.919,-7.671,-6.191,-4.177,-1.650,-10.383,7.172,3.805,0.000
-15.358,-6.155,-5.785,-3.720,-2.857,-10.759,6.384,4.226,0.000
-14.861,-5.072,-5.406,-3.453,-3.340,-9.782,5.640,4.518,0.000
-14.297,-4.264,-4.797,-3.278,-2.816,-7.050,5.013,4.711,0.000
-13.492,-3.310,-3.709,-3.051,-1.454,-2.899,4.389,4.722,0.000
-12.346,-1.944,-2.050,-2.572,0.392,1.937,3.753,4.513,0.000
-10.886,-0.266,0.060,-1.588,2.358,6.582,3.324,4.171,0.000
-9.246,1.364,2.354,0.089,4.154,10.279,3.393,3.857,0.000
